UniqueID,Phylum,Subphylum,Class,Order,Family,Genus,Species,Taxonomy,Circumference_cm,DBH_cm,Basal_area_m2,CaCo_index,Foliage_projective_cover ,Canopy_height_first_m,Canopy_height_second_m,Stage_Development,Seed_density,Year_sampling,Month_Sampling,Season_sampling,Site,Area,Plot,TreeID
Flora_CRN_882,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Ceriops,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Ceriops; s__Rhizophora apiculata,42,13.37579618,0.140516977,76.76,99.2,11.5,7.9,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW15,12
Flora_CRN_883,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,79,25.15923567,0.497146517,76.76,99.2,11.5,7.9,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW15,13
Flora_CRN_884,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,44,14.01273885,0.154218179,76.76,99.2,11.5,7.9,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW15,14.1
Flora_CRN_885,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,41,13.05732484,0.133905351,76.76,99.2,11.5,7.9,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW15,14.2
Flora_CRN_886,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,52,16.56050955,0.215395639,76.76,99.2,11.5,7.9,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW15,15.1
Flora_CRN_887,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,41,13.05732484,0.133905351,76.76,99.2,11.5,7.9,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW15,15.2
Flora_CRN_888,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,21,6.687898089,0.035129244,76.76,99.2,11.5,7.9,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW15,16
Flora_CRN_889,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,21,6.687898089,0.035129244,76.76,99.2,11.5,7.9,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW15,17
Flora_CRN_890,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,21,6.687898089,0.035129244,76.76,99.2,11.5,7.9,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW15,18
Flora_CRN_891,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,44,14.01273885,0.154218179,76.76,99.2,11.5,7.9,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW15,19
Flora_CRN_892,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,35,11.14649682,0.097581234,76.76,99.2,11.5,7.9,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW15,20
Flora_CRN_893,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,30,9.554140127,0.071692335,76.76,99.2,11.5,7.9,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW15,21
Flora_CRN_894,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,23,7.324840764,0.042139162,76.76,99.2,11.5,7.9,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW15,22
Flora_CRN_895,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera gymnorrhiza,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Bruguiera; s__Bruguiera gymnorrhiza,22,7.006369427,0.038554545,57.53,92.6,9,7.8,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW16,1
Flora_CRN_896,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Ceriops,Ceriops tagal,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Ceriops; s__Ceriops tagal,12,3.821656051,0.011470774,57.53,92.6,9,7.8,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW16,2
Flora_CRN_897,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Ceriops,Ceriops tagal,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Ceriops; s__Ceriops tagal,13,4.140127389,0.013462227,57.53,92.6,9,7.8,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW16,3
Flora_CRN_898,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Ceriops,Ceriops tagal,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Ceriops; s__Ceriops tagal,8,2.547770701,0.005098122,57.53,92.6,9,7.8,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW16,4
Flora_CRN_899,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,16,5.095541401,0.020392487,57.53,92.6,9,7.8,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW16,5
Flora_CRN_900,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,16,5.095541401,0.020392487,57.53,92.6,9,7.8,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW16,6
Flora_CRN_901,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,16,5.095541401,0.020392487,57.53,92.6,9,7.8,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW16,7
Flora_CRN_902,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,16,5.095541401,0.020392487,57.53,92.6,9,7.8,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW16,8
Flora_CRN_903,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,35,11.14649682,0.097581234,57.53,92.6,9,7.8,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW16,9
Flora_CRN_904,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,35,11.14649682,0.097581234,57.53,92.6,9,7.8,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW16,10
Flora_CRN_905,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,37,11.78343949,0.109052008,57.53,92.6,9,7.8,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW16,11
Flora_CRN_906,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,34,10.82802548,0.092084822,57.53,92.6,9,7.8,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW16,12
Flora_CRN_907,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,10,3.184713376,0.007965815,57.53,92.6,9,7.8,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW16,13
Flora_CRN_908,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,49,15.60509554,0.191259219,57.53,92.6,9,7.8,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW16,14
Flora_CRN_909,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,24,7.643312102,0.045883095,57.53,92.6,9,7.8,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW16,15
Flora_CRN_910,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,24,7.643312102,0.045883095,57.53,92.6,9,7.8,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW16,16
Flora_CRN_911,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,24,7.643312102,0.045883095,57.53,92.6,9,7.8,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW16,17
Flora_CRN_912,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,58,18.47133758,0.267970018,57.53,92.6,9,7.8,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW16,18
Flora_CRN_913,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,21,6.687898089,0.035129244,57.53,92.6,9,7.8,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW16,19
Flora_CRN_914,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,9,2.866242038,0.00645231,57.53,92.6,9,7.8,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW16,20
Flora_CRN_915,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,21,6.687898089,0.035129244,57.53,92.6,9,7.8,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW16,21
Flora_CRN_916,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,28,8.917197452,0.06245199,57.53,92.6,9,7.8,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW16,22
Flora_CRN_917,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,28,8.917197452,0.06245199,57.53,92.6,9,7.8,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW16,23
Flora_CRN_918,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,28,8.917197452,0.06245199,57.53,92.6,9,7.8,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW16,24
Flora_CRN_919,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,28,8.917197452,0.06245199,57.53,92.6,9,7.8,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW16,25
Flora_CRN_920,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera gymnorrhiza,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Bruguiera; s__Bruguiera gymnorrhiza,19,6.050955414,0.028756592,77.47,88.6,9,6,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW17,1
Flora_CRN_921,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera gymnorrhiza,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Bruguiera; s__Bruguiera gymnorrhiza,10,3.184713376,0.007965815,77.47,88.6,9,6,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW17,2
Flora_CRN_922,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,12,3.821656051,0.011470774,77.47,88.6,9,6,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW17,3
Flora_CRN_923,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,12,3.821656051,0.011470774,77.47,88.6,9,6,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW17,4
Flora_CRN_924,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,12,3.821656051,0.011470774,77.47,88.6,9,6,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW17,5
Flora_CRN_925,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,13,4.140127389,0.013462227,77.47,88.6,9,6,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW17,6
Flora_CRN_926,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,22,7.006369427,0.038554545,77.47,88.6,9,6,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW17,7
Flora_CRN_927,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,22,7.006369427,0.038554545,77.47,88.6,9,6,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW17,8
Flora_CRN_928,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,27,8.598726115,0.058070792,77.47,88.6,9,6,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW17,9
Flora_CRN_929,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,29,9.23566879,0.066992505,77.47,88.6,9,6,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW17,10.1
Flora_CRN_930,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,25,7.961783439,0.049786344,77.47,88.6,9,6,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW17,10.2
Flora_CRN_931,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,28,8.917197452,0.06245199,77.47,88.6,9,6,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW17,10.3
Flora_CRN_932,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,26,8.280254777,0.05384891,77.47,88.6,9,6,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW17,10.4
Flora_CRN_933,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,21,6.687898089,0.035129244,77.47,88.6,9,6,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW17,11
Flora_CRN_934,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,17,5.414012739,0.023021205,77.47,88.6,9,6,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW17,12
Flora_CRN_935,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,36,11.46496815,0.103236963,77.47,88.6,9,6,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW17,13
Flora_CRN_936,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,36,11.46496815,0.103236963,77.47,88.6,9,6,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW17,14
Flora_CRN_937,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,19,6.050955414,0.028756592,77.47,88.6,9,6,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW17,15
Flora_CRN_938,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,19,6.050955414,0.028756592,77.47,88.6,9,6,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW17,16
Flora_CRN_939,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,19,6.050955414,0.028756592,77.47,88.6,9,6,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW17,17
Flora_CRN_940,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,19,6.050955414,0.028756592,77.47,88.6,9,6,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW17,18
Flora_CRN_941,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,19,6.050955414,0.028756592,77.47,88.6,9,6,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW17,19
Flora_CRN_942,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,19,6.050955414,0.028756592,77.47,88.6,9,6,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW17,20
Flora_CRN_943,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,11,3.503184713,0.009638636,77.47,88.6,9,6,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW17,21
Flora_CRN_944,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,11,3.503184713,0.009638636,77.47,88.6,9,6,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW17,22
Flora_CRN_945,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,20,6.369426752,0.03186326,77.47,88.6,9,6,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW17,23
Flora_CRN_946,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,18,5.732484076,0.025809241,77.47,88.6,9,6,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW17,24
Flora_CRN_947,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,22,7.006369427,0.038554545,77.47,88.6,9,6,Mature,NO,2019,September,Before rainy season,Tiwoho,Reference Forest,TW17,25
